file,step,wall_time,tag,value
./test/events.out.tfevents.1687340060.iGpu25,45840000,1687359494.4124527,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,45860000,1687359502.794943,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,45880000,1687359511.0157952,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,45900000,1687359519.3570762,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,45920000,1687359527.5471852,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,45940000,1687359536.6736467,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,45960000,1687359544.836833,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,45980000,1687359553.519489,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,46000000,1687359562.3451078,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,46020000,1687359570.5883074,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,46040000,1687359578.9435823,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,46060000,1687359587.2075856,ray/tune/episode_reward_max,17225.0
./test/events.out.tfevents.1687340060.iGpu25,46080000,1687359595.4294057,ray/tune/episode_reward_max,17225.0
./test/events.out.tfevents.1687340060.iGpu25,46100000,1687359603.6008658,ray/tune/episode_reward_max,17225.0
./test/events.out.tfevents.1687340060.iGpu25,46120000,1687359612.1525958,ray/tune/episode_reward_max,17225.0
./test/events.out.tfevents.1687340060.iGpu25,46140000,1687359620.529589,ray/tune/episode_reward_max,17225.0
./test/events.out.tfevents.1687340060.iGpu25,46160000,1687359628.8825083,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46180000,1687359637.044713,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46200000,1687359645.5368679,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46220000,1687359654.68982,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46240000,1687359662.9776826,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46260000,1687359671.2617776,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46280000,1687359679.5977423,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46300000,1687359687.8352385,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46320000,1687359696.798237,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46340000,1687359704.9887888,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46360000,1687359713.2803674,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46380000,1687359721.6835256,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46400000,1687359730.161826,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46420000,1687359738.6151578,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46440000,1687359747.7117615,ray/tune/episode_reward_max,19200.0
./test/events.out.tfevents.1687340060.iGpu25,46460000,1687359755.9588792,ray/tune/episode_reward_max,17400.0
./test/events.out.tfevents.1687340060.iGpu25,46480000,1687359764.2534556,ray/tune/episode_reward_max,17400.0
./test/events.out.tfevents.1687340060.iGpu25,46500000,1687359772.5685642,ray/tune/episode_reward_max,17400.0
./test/events.out.tfevents.1687340060.iGpu25,46520000,1687359781.4816108,ray/tune/episode_reward_max,17400.0
./test/events.out.tfevents.1687340060.iGpu25,46540000,1687359789.859166,ray/tune/episode_reward_max,17400.0
./test/events.out.tfevents.1687340060.iGpu25,46560000,1687359798.1165788,ray/tune/episode_reward_max,17400.0
./test/events.out.tfevents.1687340060.iGpu25,46580000,1687359806.2921574,ray/tune/episode_reward_max,15025.0
./test/events.out.tfevents.1687340060.iGpu25,46600000,1687359814.668723,ray/tune/episode_reward_max,15025.0
./test/events.out.tfevents.1687340060.iGpu25,46620000,1687359822.9694107,ray/tune/episode_reward_max,15025.0
./test/events.out.tfevents.1687340060.iGpu25,46640000,1687359831.3339214,ray/tune/episode_reward_max,15025.0
./test/events.out.tfevents.1687340060.iGpu25,46660000,1687359840.7770927,ray/tune/episode_reward_max,15025.0
./test/events.out.tfevents.1687340060.iGpu25,46680000,1687359848.9965546,ray/tune/episode_reward_max,15025.0
./test/events.out.tfevents.1687340060.iGpu25,46700000,1687359857.6970704,ray/tune/episode_reward_max,15025.0
./test/events.out.tfevents.1687340060.iGpu25,46720000,1687359866.315888,ray/tune/episode_reward_max,15200.0
./test/events.out.tfevents.1687340060.iGpu25,46740000,1687359874.7355921,ray/tune/episode_reward_max,15200.0
./test/events.out.tfevents.1687340060.iGpu25,46760000,1687359882.976319,ray/tune/episode_reward_max,15200.0
./test/events.out.tfevents.1687340060.iGpu25,46780000,1687359891.208397,ray/tune/episode_reward_max,15200.0
./test/events.out.tfevents.1687340060.iGpu25,46800000,1687359899.5296094,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,46820000,1687359907.7750819,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,46840000,1687359915.9987264,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,46860000,1687359924.4955807,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,46880000,1687359934.2028546,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,46900000,1687359943.2811167,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,46920000,1687359951.5413582,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,46940000,1687359959.8763762,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,46960000,1687359968.115549,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,46980000,1687359976.5931368,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,47000000,1687359984.8696892,ray/tune/episode_reward_max,16775.0
./test/events.out.tfevents.1687340060.iGpu25,47020000,1687359993.1799326,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47040000,1687360001.4602776,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47060000,1687360009.7933047,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47080000,1687360018.3646169,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47100000,1687360028.5183666,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47120000,1687360036.8153114,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47140000,1687360045.1006978,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47160000,1687360053.265159,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47180000,1687360061.5238252,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47200000,1687360070.1060982,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47220000,1687360078.4613543,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47240000,1687360086.761494,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47260000,1687360095.0343056,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47280000,1687360103.563023,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47300000,1687360112.143861,ray/tune/episode_reward_max,18875.0
./test/events.out.tfevents.1687340060.iGpu25,47320000,1687360122.2175024,ray/tune/episode_reward_max,15250.0
./test/events.out.tfevents.1687340060.iGpu25,47340000,1687360130.3950086,ray/tune/episode_reward_max,15250.0
./test/events.out.tfevents.1687340060.iGpu25,47360000,1687360138.7141855,ray/tune/episode_reward_max,15250.0
./test/events.out.tfevents.1687340060.iGpu25,47380000,1687360147.1246905,ray/tune/episode_reward_max,15250.0
./test/events.out.tfevents.1687340060.iGpu25,47400000,1687360155.516833,ray/tune/episode_reward_max,15250.0
./test/events.out.tfevents.1687340060.iGpu25,47420000,1687360163.760109,ray/tune/episode_reward_max,15250.0
./test/events.out.tfevents.1687340060.iGpu25,47440000,1687360172.056192,ray/tune/episode_reward_max,15250.0
./test/events.out.tfevents.1687340060.iGpu25,47460000,1687360180.3538353,ray/tune/episode_reward_max,15250.0
./test/events.out.tfevents.1687340060.iGpu25,47480000,1687360189.4053712,ray/tune/episode_reward_max,14750.0
./test/events.out.tfevents.1687340060.iGpu25,47500000,1687360197.7088635,ray/tune/episode_reward_max,14750.0
./test/events.out.tfevents.1687340060.iGpu25,47520000,1687360205.8915462,ray/tune/episode_reward_max,14750.0
./test/events.out.tfevents.1687340060.iGpu25,47540000,1687360215.900159,ray/tune/episode_reward_max,14850.0
./test/events.out.tfevents.1687340060.iGpu25,47560000,1687360224.2136436,ray/tune/episode_reward_max,14850.0
./test/events.out.tfevents.1687340060.iGpu25,47580000,1687360232.51708,ray/tune/episode_reward_max,14850.0
./test/events.out.tfevents.1687340060.iGpu25,47600000,1687360240.67088,ray/tune/episode_reward_max,14850.0
./test/events.out.tfevents.1687340060.iGpu25,47620000,1687360249.0452058,ray/tune/episode_reward_max,14850.0
./test/events.out.tfevents.1687340060.iGpu25,47640000,1687360257.2041676,ray/tune/episode_reward_max,14850.0
./test/events.out.tfevents.1687340060.iGpu25,47660000,1687360265.6918821,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47680000,1687360274.0067039,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47700000,1687360282.2184496,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47720000,1687360290.408602,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47740000,1687360298.6224973,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47760000,1687360308.3074007,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47780000,1687360316.7807176,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47800000,1687360325.1204188,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47820000,1687360333.3867483,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47840000,1687360341.5794153,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47860000,1687360350.7051258,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47880000,1687360358.9105687,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47900000,1687360367.2187967,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47920000,1687360375.4318042,ray/tune/episode_reward_max,19700.0
./test/events.out.tfevents.1687340060.iGpu25,47940000,1687360383.6844347,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,47960000,1687360391.8715558,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,47980000,1687360401.69933,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48000000,1687360410.0482292,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48020000,1687360418.2753675,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48040000,1687360426.851104,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48060000,1687360435.1054428,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48080000,1687360443.4778125,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48100000,1687360451.6904836,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48120000,1687360460.2123659,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48140000,1687360468.5626347,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48160000,1687360476.9239862,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48180000,1687360485.2230816,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48200000,1687360494.6198137,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48220000,1687360502.9022791,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48240000,1687360511.7141864,ray/tune/episode_reward_max,20025.0
./test/events.out.tfevents.1687340060.iGpu25,48260000,1687360520.126182,ray/tune/episode_reward_max,17250.0
./test/events.out.tfevents.1687340060.iGpu25,48280000,1687360528.3351042,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48300000,1687360536.5229483,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48320000,1687360544.801622,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48340000,1687360553.1728086,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48360000,1687360561.269035,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48380000,1687360569.5178554,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48400000,1687360577.8318307,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48420000,1687360587.4247353,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48440000,1687360596.6491363,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48460000,1687360604.8872666,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48480000,1687360613.0912578,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48500000,1687360621.3722768,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48520000,1687360629.6917322,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48540000,1687360637.9759183,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48560000,1687360646.1994882,ray/tune/episode_reward_max,18500.0
./test/events.out.tfevents.1687340060.iGpu25,48580000,1687360654.5140235,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,48600000,1687360662.7741778,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,48620000,1687360671.2173247,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,48640000,1687360680.9559824,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,48660000,1687360689.235322,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,48680000,1687360697.5605512,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,48700000,1687360705.733216,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,48720000,1687360713.9446733,ray/tune/episode_reward_max,15675.0
./test/events.out.tfevents.1687340060.iGpu25,48740000,1687360722.4321816,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48760000,1687360730.7123637,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48780000,1687360739.1560822,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48800000,1687360747.5207164,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48820000,1687360756.3820288,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48840000,1687360764.6640193,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48860000,1687360774.2940586,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48880000,1687360782.5147297,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48900000,1687360790.8174603,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48920000,1687360799.0734177,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48940000,1687360807.5232828,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48960000,1687360815.7577932,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,48980000,1687360824.1240377,ray/tune/episode_reward_max,18775.0
./test/events.out.tfevents.1687340060.iGpu25,49000000,1687360832.5079293,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49020000,1687360841.4696622,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49040000,1687360849.7798438,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49060000,1687360858.0522106,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49080000,1687360867.8697422,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49100000,1687360876.0634127,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49120000,1687360884.451984,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49140000,1687360892.6820424,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49160000,1687360901.0031464,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49180000,1687360909.2378557,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49200000,1687360917.8645601,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49220000,1687360926.1606114,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49240000,1687360934.393181,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49260000,1687360942.641547,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49280000,1687360950.9962006,ray/tune/episode_reward_max,22950.0
./test/events.out.tfevents.1687340060.iGpu25,49300000,1687360960.5600412,ray/tune/episode_reward_max,14400.0
./test/events.out.tfevents.1687340060.iGpu25,49320000,1687360968.7852554,ray/tune/episode_reward_max,14400.0
./test/events.out.tfevents.1687340060.iGpu25,49340000,1687360977.0150263,ray/tune/episode_reward_max,14400.0
./test/events.out.tfevents.1687340060.iGpu25,49360000,1687360985.3134003,ray/tune/episode_reward_max,14400.0
./test/events.out.tfevents.1687340060.iGpu25,49380000,1687360993.544283,ray/tune/episode_reward_max,14400.0
./test/events.out.tfevents.1687340060.iGpu25,49400000,1687361002.7818832,ray/tune/episode_reward_max,14400.0
./test/events.out.tfevents.1687340060.iGpu25,49420000,1687361011.1143079,ray/tune/episode_reward_max,14075.0
./test/events.out.tfevents.1687340060.iGpu25,49440000,1687361019.298576,ray/tune/episode_reward_max,14075.0
./test/events.out.tfevents.1687340060.iGpu25,49460000,1687361027.5117428,ray/tune/episode_reward_max,14075.0
./test/events.out.tfevents.1687340060.iGpu25,49480000,1687361035.7181416,ray/tune/episode_reward_max,14075.0
./test/events.out.tfevents.1687340060.iGpu25,49500000,1687361043.9887846,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49520000,1687361053.2882228,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49540000,1687361061.848237,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49560000,1687361070.1941898,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49580000,1687361078.7592883,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49600000,1687361086.942169,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49620000,1687361095.3378177,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49640000,1687361103.5915256,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49660000,1687361111.7546012,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49680000,1687361119.9330847,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49700000,1687361128.2495723,ray/tune/episode_reward_max,17025.0
./test/events.out.tfevents.1687340060.iGpu25,49720000,1687361136.4904392,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49740000,1687361145.7135515,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49760000,1687361153.9542868,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49780000,1687361162.7001834,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49800000,1687361171.0042434,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49820000,1687361179.3561802,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49840000,1687361187.6661785,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49860000,1687361195.8974311,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49880000,1687361204.3289325,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49900000,1687361212.5838652,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49920000,1687361220.8344262,ray/tune/episode_reward_max,20850.0
./test/events.out.tfevents.1687340060.iGpu25,49940000,1687361229.1757555,ray/tune/episode_reward_max,23025.0
./test/events.out.tfevents.1687340060.iGpu25,49960000,1687361238.3183122,ray/tune/episode_reward_max,23400.0
./test/events.out.tfevents.1687340060.iGpu25,49980000,1687361247.5815485,ray/tune/episode_reward_max,23400.0
./test/events.out.tfevents.1687340060.iGpu25,50000000,1687361255.8697917,ray/tune/episode_reward_max,23400.0
./test/events.out.tfevents.1687340060.iGpu25,20000,1687340090.7374744,ray/tune/episode_reward_mean,277.34375
./test/events.out.tfevents.1687340060.iGpu25,40000,1687340100.8356698,ray/tune/episode_reward_mean,363.78204345703125
./test/events.out.tfevents.1687340060.iGpu25,60000,1687340109.3049207,ray/tune/episode_reward_mean,405.75
./test/events.out.tfevents.1687340060.iGpu25,80000,1687340117.7852561,ray/tune/episode_reward_mean,412.75
./test/events.out.tfevents.1687340060.iGpu25,100000,1687340126.2725677,ray/tune/episode_reward_mean,447.0
./test/events.out.tfevents.1687340060.iGpu25,120000,1687340134.8852243,ray/tune/episode_reward_mean,441.5
./test/events.out.tfevents.1687340060.iGpu25,140000,1687340143.4752328,ray/tune/episode_reward_mean,403.0
./test/events.out.tfevents.1687340060.iGpu25,160000,1687340151.9712112,ray/tune/episode_reward_mean,441.25
./test/events.out.tfevents.1687340060.iGpu25,180000,1687340160.4379802,ray/tune/episode_reward_mean,414.5
./test/events.out.tfevents.1687340060.iGpu25,200000,1687340168.922613,ray/tune/episode_reward_mean,391.5
./test/events.out.tfevents.1687340060.iGpu25,220000,1687340177.4318776,ray/tune/episode_reward_mean,441.25
./test/events.out.tfevents.1687340060.iGpu25,240000,1687340186.5020864,ray/tune/episode_reward_mean,427.25
./test/events.out.tfevents.1687340060.iGpu25,260000,1687340195.0284271,ray/tune/episode_reward_mean,448.0
./test/events.out.tfevents.1687340060.iGpu25,280000,1687340203.4535532,ray/tune/episode_reward_mean,454.75
./test/events.out.tfevents.1687340060.iGpu25,300000,1687340211.9406028,ray/tune/episode_reward_mean,436.5
./test/events.out.tfevents.1687340060.iGpu25,320000,1687340221.378075,ray/tune/episode_reward_mean,512.25
./test/events.out.tfevents.1687340060.iGpu25,340000,1687340229.9828932,ray/tune/episode_reward_mean,452.25
./test/events.out.tfevents.1687340060.iGpu25,360000,1687340238.5046864,ray/tune/episode_reward_mean,437.5
./test/events.out.tfevents.1687340060.iGpu25,380000,1687340247.060616,ray/tune/episode_reward_mean,429.75
./test/events.out.tfevents.1687340060.iGpu25,400000,1687340255.7052526,ray/tune/episode_reward_mean,408.0
./test/events.out.tfevents.1687340060.iGpu25,420000,1687340264.2016969,ray/tune/episode_reward_mean,397.0
./test/events.out.tfevents.1687340060.iGpu25,440000,1687340272.8354948,ray/tune/episode_reward_mean,442.75
./test/events.out.tfevents.1687340060.iGpu25,460000,1687340282.4580193,ray/tune/episode_reward_mean,450.0
./test/events.out.tfevents.1687340060.iGpu25,480000,1687340290.9453733,ray/tune/episode_reward_mean,428.75
./test/events.out.tfevents.1687340060.iGpu25,500000,1687340299.7892544,ray/tune/episode_reward_mean,438.25
./test/events.out.tfevents.1687340060.iGpu25,520000,1687340308.4133728,ray/tune/episode_reward_mean,430.75
./test/events.out.tfevents.1687340060.iGpu25,540000,1687340316.8313134,ray/tune/episode_reward_mean,483.25
./test/events.out.tfevents.1687340060.iGpu25,560000,1687340325.329835,ray/tune/episode_reward_mean,476.75
./test/events.out.tfevents.1687340060.iGpu25,580000,1687340333.9206362,ray/tune/episode_reward_mean,461.25
./test/events.out.tfevents.1687340060.iGpu25,600000,1687340342.4068165,ray/tune/episode_reward_mean,465.5
./test/events.out.tfevents.1687340060.iGpu25,620000,1687340351.0196915,ray/tune/episode_reward_mean,486.25
./test/events.out.tfevents.1687340060.iGpu25,640000,1687340359.6680908,ray/tune/episode_reward_mean,514.25
./test/events.out.tfevents.1687340060.iGpu25,660000,1687340368.1008713,ray/tune/episode_reward_mean,532.0
./test/events.out.tfevents.1687340060.iGpu25,680000,1687340378.3717408,ray/tune/episode_reward_mean,527.75
./test/events.out.tfevents.1687340060.iGpu25,700000,1687340387.0954003,ray/tune/episode_reward_mean,462.5
./test/events.out.tfevents.1687340060.iGpu25,720000,1687340395.5005012,ray/tune/episode_reward_mean,460.25
./test/events.out.tfevents.1687340060.iGpu25,740000,1687340404.0070345,ray/tune/episode_reward_mean,521.75
./test/events.out.tfevents.1687340060.iGpu25,760000,1687340412.475522,ray/tune/episode_reward_mean,511.5
./test/events.out.tfevents.1687340060.iGpu25,780000,1687340420.9779818,ray/tune/episode_reward_mean,499.5
./test/events.out.tfevents.1687340060.iGpu25,800000,1687340429.4487858,ray/tune/episode_reward_mean,492.75
./test/events.out.tfevents.1687340060.iGpu25,820000,1687340437.9379685,ray/tune/episode_reward_mean,524.5
./test/events.out.tfevents.1687340060.iGpu25,840000,1687340446.4773319,ray/tune/episode_reward_mean,496.75
./test/events.out.tfevents.1687340060.iGpu25,860000,1687340454.955124,ray/tune/episode_reward_mean,528.5
./test/events.out.tfevents.1687340060.iGpu25,880000,1687340464.2435079,ray/tune/episode_reward_mean,572.25
./test/events.out.tfevents.1687340060.iGpu25,900000,1687340473.5201979,ray/tune/episode_reward_mean,534.5
./test/events.out.tfevents.1687340060.iGpu25,920000,1687340482.0111864,ray/tune/episode_reward_mean,529.0
